OffspringID,MotherID,FatherID,FamilyID,,,,,,Family
G1T1701_RD2_424_PL,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_RD2_425_PL,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,,
G1T1701_RD2_426_PL,G1T1701_BR_222_M,G1T1701_BR_363_MP,G1T1701_BR_222_M__G1T1701_BR_363_MP,,,,,,
G1T1701_RD2_428_PL,G1T1701_BR_062_P,G1T1701_BR_024_P,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,,
G1T1701_RD2_429_PL,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,,
G1T1701_RD2_430_PL,G1T1701_BR_222_M,G1T1701_BR_363_MP,G1T1701_BR_222_M__G1T1701_BR_363_MP,,,,,,
G1T1701_RD2_431_PL,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_RD2_432_PL,G1T1701_BR_360_MP,G1T1701_BR_318_MP,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,,
G1T1701_RD2_433_PL,G1T1701_BR_050_GP,G1T1701_BR_002_P,G1T1701_BR_050_GP__G1T1701_BR_002_P,,,,,,
G1T1701_RD2_434_PL,G1T1701_BR_119_MP,G1T1701_BR_324_MP,G1T1701_BR_119_MP__G1T1701_BR_324_MP,,,,,,
G1T1701_RD2_435_PL,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_RD2_436_PL,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,,
G1T1701_RD2_437_PL,G1T1701_BR_171_M,G1T1701_BR_189_MP,G1T1701_BR_171_M__G1T1701_BR_189_MP,,,,,,
G1T1701_RD2_438_PL,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_RD2_439_PL,G1T1701_BR_211_MP,G1T1701_BR_189_MP,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,,
G1T1701_RD2_440_PL,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,,
G1T1701_RD2_441_PL,G1T1701_BR_119_MP,G1T1701_BR_015_P,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,,
G1T1701_RD2_442_PL,G1T1701_BR_062_P,G1T1701_BR_024_P,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,,
G1T1701_RD2_443_PL,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_RD2_444_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD2_445_PL,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P,,,,,,
G1T1701_RD2_446_PL,G1T1701_BR_123_MP,G1T1701_BR_251_MP,G1T1701_BR_123_MP__G1T1701_BR_251_MP,,,,,,
G1T1701_RD2_447_PL,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_RD2_448_PL,G1T1701_BR_211_MP,G1T1701_BR_428_MP,G1T1701_BR_211_MP__G1T1701_BR_428_MP,,,,,,
G1T1701_RD2_449_PL,G1T1701_BR_095_MP,G1T1701_BR_445_MP,G1T1701_BR_095_MP__G1T1701_BR_445_MP,,,,,,
G1T1701_RD2_451_PL,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_RD2_452_PL,G1T1701_BR_134_MP,G1T1701_BR_444_MP,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,,
G1T1701_RD2_453_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD2_454_PL,G1T1701_BR_134_MP,G1T1701_BR_444_MP,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,,
G1T1701_RD2_455_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD2_456_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD2_457_PL,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_RD2_459_PL,G1T1701_BR_062_P,G1T1701_BR_024_P,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,,
G1T1701_RD2_460_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD2_461_PL,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_RD2_462_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD2_466_PL,G1T1701_BR_060_P,G1T1701_BR_022_P,G1T1701_BR_060_P__G1T1701_BR_022_P,,,,,,
G1T1701_RD2_467_PL,G1T1701_BR_119_MP,G1T1701_BR_015_P,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,,
G1T1701_RD2_468_PL,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P,,,,,,
G1T1701_RD2_469_PL,G1T1701_BR_095_MP,G1T1701_BR_283_MP,G1T1701_BR_095_MP__G1T1701_BR_283_MP,,,,,,
G1T1701_RD2_470_PL,G1T1701_BR_119_MP,G1T1701_BR_015_P,G1T1701_BR_119_MP__G1T1701_BR_015_P,,,,,,
G1T1701_RD3_001_PL,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_RD3_004_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_005_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_006_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_007_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_009_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_010_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_011_PL,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_014_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_015_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_016_PL,G1T1701_BR_052_P,G1T1701_BR_007_P,G1T1701_BR_052_P__G1T1701_BR_007_P,,,,,,
G1T1701_RD3_017_PL,G1T1701_BR_095_MP,G1T1701_BR_283_MP,G1T1701_BR_095_MP__G1T1701_BR_283_MP,,,,,,
G1T1701_RD3_018_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_019_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_020_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_022_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_023_PL,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,,
G1T1701_RD3_025_PL,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_RD3_027_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_028_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_029_PL,G1T1701_BR_064_P,G1T1701_BR_033_P,G1T1701_BR_064_P__G1T1701_BR_033_P,,,,,,
G1T1701_RD3_030_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_031_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_032_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_033_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_034_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_035_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_037_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_038_PL,G1T1701_BR_054_P,G1T1701_BR_017_P,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,,
G1T1701_RD3_040_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_042_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_043_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_044_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_045_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_046_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_047_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_048_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_049_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_050_PL,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_RD3_051_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_052_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_053_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_054_PL,G1T1701_BR_054_P,G1T1701_BR_017_P,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,,
G1T1701_RD3_055_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_057_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_058_PL,G1T1701_BR_054_P,G1T1701_BR_017_P,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,,
G1T1701_RD3_059_PL,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_RD3_060_PL,G1T1701_BR_095_MP,G1T1701_BR_445_MP,G1T1701_BR_095_MP__G1T1701_BR_445_MP,,,,,,
G1T1701_RD3_061_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_063_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_066_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_067_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_068_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_069_PL,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_070_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_071_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_072_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_073_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_074_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_075_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_076_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_077_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_078_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_079_PL,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
G1T1701_RD3_080_PL,G1T1701_BR_095_MP,G1T1701_BR_445_MP,G1T1701_BR_095_MP__G1T1701_BR_445_MP,,,,,,
G1T1701_RD3_081_PL,G1T1701_BR_095_MP,G1T1701_BR_445_MP,G1T1701_BR_095_MP__G1T1701_BR_445_MP,,,,,,
G1T1701_RD3_082_PL,G1T1701_BR_461_P,G1T1701_BR_041_P,G1T1701_BR_461_P__G1T1701_BR_041_P,,,,,,
G1T1701_RD3_083_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_084_PL,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_RD3_085_PL,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_RD3_087_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_088_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_089_PL,G1T1701_BR_064_P,G1T1701_BR_031_P,G1T1701_BR_064_P__G1T1701_BR_031_P,,,,,,
G1T1701_RD3_091_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_092_PL,G1T1701_BR_064_P,G1T1701_BR_033_P,G1T1701_BR_064_P__G1T1701_BR_033_P,,,,,,
G1T1701_RD3_093_PL,G1T1701_BR_113_MP,G1T1701_BR_262_MP,G1T1701_BR_113_MP__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_096_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_097_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_098_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_099_PL,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
G1T1701_RD3_102_PL,G1T1701_BR_064_P,G1T1701_BR_031_P,G1T1701_BR_064_P__G1T1701_BR_031_P,,,,,,
G1T1701_RD3_103_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_104_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_105_PL,G1T1701_BR_054_P,G1T1701_BR_017_P,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,,
G1T1701_RD3_106_PL,G1T1701_BR_095_MP,G1T1701_BR_445_MP,G1T1701_BR_095_MP__G1T1701_BR_445_MP,,,,,,
G1T1701_RD3_107_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_108_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_109_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_110_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_112_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_113_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_114_PL,G1T1701_BR_095_MP,G1T1701_BR_445_MP,G1T1701_BR_095_MP__G1T1701_BR_445_MP,,,,,,
G1T1701_RD3_115_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_116_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_117_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_118_PL,G1T1701_BR_055_P,G1T1701_BR_444_MP,G1T1701_BR_055_P__G1T1701_BR_444_MP,,,,,,
G1T1701_RD3_119_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_120_PL,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_RD3_121_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_122_PL,G1T1701_BR_095_MP,G1T1701_BR_283_MP,G1T1701_BR_095_MP__G1T1701_BR_283_MP,,,,,,
G1T1701_RD3_123_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_124_PL,G1T1701_BR_134_MP,G1T1701_BR_444_MP,G1T1701_BR_134_MP__G1T1701_BR_444_MP,,,,,,
G1T1701_RD3_125_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_126_PL,G1T1701_BR_055_P,G1T1701_BR_444_MP,G1T1701_BR_055_P__G1T1701_BR_444_MP,,,,,,
G1T1701_RD3_128_PL,G1T1701_BR_049_GP,G1T1701_BR_001_P,G1T1701_BR_049_GP__G1T1701_BR_001_P,,,,,,
G1T1701_RD3_129_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_130_PL,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,,
G1T1701_RD3_131_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_133_PL,G1T1701_BR_166_MP,G1T1701_BR_263_MP,G1T1701_BR_166_MP__G1T1701_BR_263_MP,,,,,,
G1T1701_RD3_134_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_135_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_136_PL,G1T1701_BR_067_GP,G1T1701_BR_037_P,G1T1701_BR_067_GP__G1T1701_BR_037_P,,,,,,
G1T1701_RD3_138_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_139_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_140_PL,G1T1701_BR_049_GP,G1T1701_BR_001_P,G1T1701_BR_049_GP__G1T1701_BR_001_P,,,,,,
G1T1701_RD3_141_PL,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
G1T1701_RD3_142_PL,G1T1701_BR_062_P,G1T1701_BR_024_P,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,,
G1T1701_RD3_143_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_144_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_145_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_146_PL,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P,,,,,,
G1T1701_RD3_147_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_149_PL,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P,,,,,,
G1T1701_RD3_150_PL,G1T1701_BR_054_P,G1T1701_BR_017_P,G1T1701_BR_054_P__G1T1701_BR_017_P,,,,,,
G1T1701_RD3_151_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_152_PL,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
G1T1701_RD3_153_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_155_PL,G1T1701_BR_064_P,G1T1701_BR_031_P,G1T1701_BR_064_P__G1T1701_BR_031_P,,,,,,
G1T1701_RD3_156_PL,G1T1701_BR_070_P,G1T1701_BR_041_P,G1T1701_BR_070_P__G1T1701_BR_041_P,,,,,,
G1T1701_RD3_157_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_158_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_159_PL,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
G1T1701_RD3_160_PL,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
G1T1701_RD3_161_PL,G1T1701_BR_064_P,G1T1701_BR_031_P,G1T1701_BR_064_P__G1T1701_BR_031_P,,,,,,
G1T1701_RD3_162_PL,G1T1701_BR_049_GP,G1T1701_BR_001_P,G1T1701_BR_049_GP__G1T1701_BR_001_P,,,,,,
G1T1701_RD3_164_PL,G1T1701_BR_055_P,G1T1701_BR_013_P,G1T1701_BR_055_P__G1T1701_BR_013_P,,,,,,
G1T1701_RD3_165_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_166_PL,G1T1701_BR_055_P,G1T1701_BR_444_MP,G1T1701_BR_055_P__G1T1701_BR_444_MP,,,,,,
G1T1701_RD3_167_PL,G1T1701_BR_139_MP,G1T1701_BR_042_P,G1T1701_BR_139_MP__G1T1701_BR_042_P,,,,,,
G1T1701_RD3_168_PL,G1T1701_BR_062_P,G1T1701_BR_023_P,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,,
G1T1701_RD3_169_PL,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P,,,,,,
G1T1701_RD3_170_PL,G1T1701_BR_131_M,G1T1701_BR_262_MP,G1T1701_BR_131_M__G1T1701_BR_262_MP,,,,,,
G1T1701_RD3_171_PL,G1T1701_BR_095_MP,G1T1701_BR_283_MP,G1T1701_BR_095_MP__G1T1701_BR_283_MP,,,,,,
G1T1701_RD3_173_PL,G1T1701_BR_052_P,G1T1701_BR_007_P,G1T1701_BR_052_P__G1T1701_BR_007_P,,,,,,
G1T1701_RD3_174_PL,G1T1701_BR_067_GP,G1T1701_BR_038_P,G1T1701_BR_067_GP__G1T1701_BR_038_P,,,,,,
