Cohort,FamilyID,ID,class,logGAV
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_001_A11_G,Offspring,3.24
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_001_A6_G,Offspring,2.38
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_001_F2_G,Offspring,2.09
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_001_G4_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_001_H10_G,Offspring,4.77
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_002_A8_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_002_A9_G,Offspring,2.45
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_002_B1_G,Offspring,2.87
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_002_E10_G,Offspring,2.73
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_002_E3_G,Offspring,2.48
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_003_A2_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_003_B10_G,Offspring,1.84
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_003_D3_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_003_E12_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_004_C3_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_004_F9_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_005_D2_G,Offspring,2.98
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_005_E11_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_149_005_G6_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_001_A12_G,Offspring,2.72
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_001_C6_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_001_D10_G,Offspring,1.44
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_001_H8_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_002_B12_G,Offspring,2.59
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_002_D5_G,Offspring,2.18
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_002_E9_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_003_D9_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_004_A12_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_004_C2_G,Offspring,3.05
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_004_D7_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_005_F12_G,Offspring,2.3
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_149_005_H6_G,Offspring,5.19
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_001_E2_G,Offspring,1.2
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_001_F11_G,Offspring,1.49
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_001_H11_G,Offspring,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_002_C2_G,Offspring,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_002_F12_G,Offspring,2.91
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_003_C12_G,Offspring,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_003_D6_G,Offspring,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_003_G5_G,Offspring,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_005_A3_G,Offspring,1.77
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_005_F5_G,Offspring,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_005_G8_G,Offspring,1.83
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_149_005_G9_G,Offspring,1.93
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_A10_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_A5_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_A8_G,Offspring,2.26
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_A9_G,Offspring,1.39
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_E12_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_F3_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_001_H6_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_002_B11_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_002_F3_G,Offspring,4.96
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_A3_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_A7_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_B1_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_B12_G,Offspring,1.36
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_B7_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_C8_G,Offspring,1.99
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_D8_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_E2_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_E7_G,Offspring,3.05
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_003_F11_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_A8_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_B11_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_B8_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_C7_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_C9_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_D5_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_004_F8_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_005_A9_G,Offspring,1.94
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_005_B10_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_005_B6_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_005_B8_G,Offspring,1.35
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_149_005_D10_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_001_A3_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_001_B10_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_001_F7_G,Offspring,2.76
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_001_H3_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_002_E1_G,Offspring,2.4
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_002_H8_G,Offspring,1.97
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_003_C6_G,Offspring,3.09
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_004_D9_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_005_D2_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_150_005_F3_G,Offspring,5.35
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_001_B8_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_001_C9_G,Offspring,1.98
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_002_F10_G,Offspring,4.61
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_003_B7_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_003_D10_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_003_E2_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_003_G3_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_004_B9_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_004_E1_G,Offspring,5.19
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_004_E11_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_004_H1_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_005_A6_G,Offspring,1.84
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_150_005_C1_G,Offspring,4.03
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_150_001_G10_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_001_B11_G,Offspring,1.63
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_001_B12_G,Offspring,2.12
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_001_C1_G,Offspring,1.2
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_001_E2_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_002_A3_G,Offspring,1.84
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_002_A6_G,Offspring,2.49
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_002_H1_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_003_B11_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_003_B4_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_003_D1_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_003_F11_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_003_F5_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_003_H3_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_005_B3_G,Offspring,3.51
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_005_B5_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_005_C3_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_005_D3_G,Offspring,1.56
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_005_G8_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_005_H1_G,Offspring,1.45
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_150_005_H7_G,Offspring,0
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_155_001_A12_G,Offspring,1.00E-05
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_155_001_A9_G,Offspring,0.95
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_155_001_C5_G,Offspring,1.39
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_155_001_E1_G,Offspring,2.27
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_155_001_E7_G,Offspring,1.00E-05
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_155_001_H9_G,Offspring,1.00E-05
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_155_001_C7_G,Offspring,0.97
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_155_001_B6_G,Offspring,1.00E-05
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_155_001_B7_G,Offspring,0.72
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_155_001_C10_G,Offspring,1.00E-05
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_155_001_E9_G,Offspring,1.13
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_155_001_F4_G,Offspring,1.31
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_B9_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_C8_G,Offspring,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_D10_G,Offspring,0.63
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_D12_G,Offspring,0.92
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_D7_G,Offspring,4.25
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_E3_G,Offspring,1.11
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_F6_G,Offspring,1.17
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_G4_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_A3_G,Offspring,0.73
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_B1_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_C2_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_C7_G,Offspring,0.64
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_F1_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_F9_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_H10_G,Offspring,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_H11_G,Offspring,0
201602,B1_011,243_01_E8G,Offspring,3.85
201602,B1_011,243_01_H3G,Offspring,6.52
201602,B1_019,243_01_C9G,Offspring,3.77
201602,B1_019,243_01_D9G,Offspring,4.7
201602,B1_019,243_01_H5G,Offspring,4.21
201602,B1_021,243_01_C6G,Offspring,3.92
201602,B1_021,243_01_G11G,Offspring,4.21
201602,B1_011,244_01_H11G,Offspring,3.92
201602,B1_011,244_01_H8G,Offspring,5
201602,B1_011,244_03_E8G,Offspring,3.77
201602,B1_011,244_06_B6G,Offspring,3.92
201602,B1_011,244_06_D5G,Offspring,4.31
201602,B1_011,244_06_G4G,Offspring,5.98
201602,B1_019,244_01_A12G,Offspring,4.77
201602,B1_019,244_03_D9G,Offspring,4.92
201602,B1_019,244_03_H7G,Offspring,3.99
201602,B1_019,244_03_H8G,Offspring,4.05
201602,B1_019,244_06_E4G,Offspring,4.12
201602,B1_021,244_06_F6G,Offspring,6.08
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_003,201604BR142,Father,0
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B2_013,201604BR323,Father,5.47
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_003,201602BR102,Father,3.57
201602,B3_003,201602BR102,Father,3.57
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,B3_011,201602BR087,Father,1.82
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_BR_166_MP,Father,0
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_182_MP,Father,4.256097654
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
