Cohort,IntFamID,FamilyID,ID,class,LogGAV
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201701,68,G1T1701_BR_113_MP__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_015_P,Mother,4.945188215
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_015_P,Mother,4.945188215
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_015_P,Mother,4.945188215
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_015_P,Mother,4.945188215
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_015_P,Mother,4.945188215
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_015_P,Mother,4.945188215
201701,69,G1T1701_BR_119_MP__G1T1701_BR_015_P,G1T1701_BR_015_P,Mother,4.945188215
201701,71,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_BR_251_MP,Mother,6.425684471
201701,71,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_BR_251_MP,Mother,6.425684471
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_BR_023_P,Mother,3.480880117
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_BR_024_P,Mother,3.980538201
201701,81,G1T1701_BR_211_MP__G1T1701_BR_428_MP,G1T1701_BR_428_MP,Mother,5.451340411
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_002_P,Mother,3.352532933
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_002_P,Mother,3.352532933
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_002_P,Mother,3.352532933
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_002_P,Mother,3.352532933
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_002_P,Mother,3.352532933
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_002_P,Mother,3.352532933
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_002_P,Mother,3.352532933
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_002_P,Mother,3.352532933
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_002_P,Mother,3.352532933
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_002_P,Mother,3.352532933
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_003_P,Mother,3.365772622
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_005_P,Mother,0
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_005_P,Mother,0
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_005_P,Mother,0
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_005_P,Mother,0
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_005_P,Mother,0
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_005_P,Mother,0
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_006_P,Mother,3.474238142
201701,59,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_031_P,Mother,3.819401835
201701,60,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_033_P,Mother,3.74545226
201701,60,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_033_P,Mother,3.74545226
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
