Cohort,PrawnID,GAV,Age,Class,FamID,IntFamID,CohortFamID
201701,G1T1701_149_004_B2_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66,28
201701,G1T1701_156_001_G1_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_005_G11_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_005_E7_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_005_C6_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_003_G4_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_001_D7_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_005_F3_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_005_D7_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_005_D12_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_005_C8_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_003_D5_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_001_H1_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_001_G7_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_001_F7_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_001_F5_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_001_A1_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_156_001_D5_G,0.95,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_BR_042_P,1.07,broodstock,father,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_003_C1_G,1.15,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_001_E1_G,2.06,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_002_C11_G,2.14,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_002_B4_G,2.18,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_002_A12_G,2.21,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_004_C4_G,2.24,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_002_A1_G,2.57,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_005_H9_G,2.83,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_005_H8_G,2.83,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_002_G10_G,3.72,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_005_C12_G,3.76,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_004_G4_G,4.05,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_003_A10_G,4.45,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_005_F12_G,4.48,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_150_005_C4_G,5.02,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_005_E4_G,5.28,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_BR_139_MP,5.37,broodstock,mother,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_002_F5_G,5.63,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_RD3_006_PL,6.54,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_RD3_048_PL,6.57,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_RD3_068_PL,7.39,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_RD3_055_PL,8.04,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_RD3_057_PL,8.19,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_RD3_061_PL,8.34,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_RD3_014_PL,8.96,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_155_001_B9_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_004_F11_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_004_F10_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_004_E8_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_004_D8_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_149_004_B5_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67,29
201701,G1T1701_BR_119_MP,0,broodstock,mother,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_156_001_F3_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_156_001_E9_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_005_F5_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_005_D12_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_004_E5_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_004_C4_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_003_H2_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_002_H4_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_002_F8_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_002_E11_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_001_A1_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_001_A2_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_155_001_D10_G,1.04,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_005_A5_G,1.49,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_BR_324_MP,1.66,broodstock,father,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_003_H1_G,1.88,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_001_C10_G,2.13,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_002_A4_G,3.53,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_004_B11_G,3.72,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_005_C7_G,3.77,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_004_E4_G,3.79,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_001_D1_G,3.98,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_005_B1_G,4.34,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_002_D7_G,4.52,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_004_H7_G,4.65,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_002_B7_G,4.9,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_002_B10_G,5.13,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_004_D2_G,5.15,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_150_005_F1_G,5.34,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_155_001_A11_G,5.63,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_RD2_028_PL,6.91,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_RD2_035_PL,7.35,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_RD2_069_PL,7.37,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_RD2_071_PL,7.56,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_RD2_067_PL,7.64,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_RD2_088_PL,7.73,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_RD2_027_PL,7.76,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_004_E10_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_004_D11_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_149_004_C8_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68,30
201701,G1T1701_156_001_D8_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_156_001_C6_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_156_001_A6_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_152_001_H3_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_152_001_G8_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_152_001_B1_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_005_F9_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_005_F2_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_005_F11_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_004_C9_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_004_A12_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_003_H5_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_003_E11_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_002_C1_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_002_A5_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_001_A12_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_002_C5_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_001_G11_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_BR_037_P,0.3,broodstock,father,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_001_C8_G,1.09,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_001_E8_G,1.5,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_003_E9_G,1.53,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_005_H11_G,1.72,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_003_A8_G,1.72,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_005_H10_G,1.86,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_005_G5_G,1.92,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_001_D11_G,1.95,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_002_F11_G,2.12,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_002_B6_G,2.13,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_BR_067_GP,2.32,broodstock,mother,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_005_A12_G,2.54,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_001_B5_G,3.04,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_002_F9_G,3.24,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_001_G7_G,3.47,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_150_001_D3_G,3.62,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_RD3_050_PL,3.96,larval,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_RD3_025_PL,5.23,larval,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_RD3_085_PL,6.01,larval,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_RD3_001_PL,6.53,larval,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_RD3_084_PL,7.12,larval,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_RD3_059_PL,8.16,larval,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_155_001_C1_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_004_H11_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_004_B9_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_004_A9_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_149_004_A1_G,0,pond,offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,69,31
201701,G1T1701_156_001_A10_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_150_005_B6_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_150_004_G3_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_150_004_B7_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_150_004_A8_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_150_003_C1_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_150_002_G9_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_003_E3_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_003_E11_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_003_B3_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_BR_024_P,0.98,broodstock,father,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_001_H4_G,1.03,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_BR_062_P,1.26,broodstock,mother,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_150_001_D9_G,1.57,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_003_H7_G,1.69,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_150_005_G4_G,1.93,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_002_A10_G,2,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_002_G1_G,2.55,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_150_005_D7_G,2.75,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_155_001_A4_G,4.18,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_005_D4_G,4.38,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_001_D12_G,5.11,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_002_F4_G,5.75,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_RD2_085_PL,7.13,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_RD2_092_PL,7.22,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_RD2_038_PL,7.49,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_RD2_075_PL,7.66,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_RD2_076_PL,8.77,larval,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_155_001_G7_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_155_001_G5_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_155_001_E8_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_155_001_B4_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_004_G1_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_004_E6_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
201701,G1T1701_149_004_A3_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,70,32
