Cohort,SampleID,GAV,Class,Code,Type,FamilyID,IntFamID,,,,,,,,sample ID,GAV
201604,RC9_320,NA,Offspring,C9,larval,B1_006,29,,,,,,,,RD1_196,NA
201604,RC9_321,NA,Offspring,C9,larval,B1_021,36,,,,,,,,RD1_200,NA
201604,RC9_322,NA,Offspring,C9,larval,B1_004,23,,,,,,,,RD1_218,NA
201604,RC9_324,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD1_220,NA
201604,RC9_325,NA,Offspring,C9,larval,B1_012,12,,,,,,,,RD1_223,NA
201604,RC9_326,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD1_100,NA
201604,RC9_327,NA,Offspring,C9,larval,B1_006,29,,,,,,,,RD1_115,NA
201604,RC9_328,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD1_119,NA
201604,RC9_329,NA,Offspring,C9,larval,B1_015,21,,,,,,,,RD1_123,NA
201604,RC9_330,NA,Offspring,C9,larval,B1_006,29,,,,,,,,RD1_125,NA
201604,RC9_331,NA,Offspring,C9,larval,B1_015,21,,,,,,,,RD1_133,NA
201604,RC9_332,NA,Offspring,C9,larval,B1_008,43,,,,,,,,RD1_136,NA
201604,RC9_334,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD3_074,NA
201604,RC9_335,NA,Offspring,C9,larval,B1_006,29,,,,,,,,RD3_227,NA
201604,RC9_337,NA,Offspring,C9,larval,B1_005,52,,,,,,,,RD4_021,NA
201604,RC9_338,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD4_036,NA
201604,RC9_341,NA,Offspring,C9,larval,B1_015,21,,,,,,,,RD4_037,NA
201604,RC9_342,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD4_041,NA
201604,RC9_343,NA,Offspring,C9,larval,B1_012,12,,,,,,,,RD4_046,NA
201604,RC9_344,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD4_053,NA
201604,RC9_346,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD4_096,NA
201604,RC9_349,NA,Offspring,C9,larval,B1_036,31,,,,,,,,RD4_105,NA
201604,RC9_351,NA,Offspring,C9,larval,B1_005,52,,,,,,,,RD4_111,NA
201604,RC9_352,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD4_117,NA
201604,RC9_354,NA,Offspring,C9,larval,B1_012,12,,,,,,,,RD4_127,NA
201604,RC9_356,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD4_173,NA
201604,RC9_357,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD4_185,NA
201604,RC9_358,NA,Offspring,C9,larval,B1_021,36,,,,,,,,RD4_199,NA
201604,RC9_359,NA,Offspring,C9,larval,B1_036,31,,,,,,,,RD4_205,NA
201604,RC9_361,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD4_208,NA
201604,RC9_364,NA,Offspring,C9,larval,B1_012,12,,,,,,,,RD4_217,NA
201604,RC9_365,NA,Offspring,C9,larval,B1_036,31,,,,,,,,RD4_228,NA
201604,RC9_367,NA,Offspring,C9,larval,B1_033,2,,,,,,,,141_001_A10_G,ND
201604,RC9_370,NA,Offspring,C9,larval,B1_021,36,,,,,,,,141_001_A8_G,3.14
201604,RC9_371,NA,Offspring,C9,larval,B1_004,23,,,,,,,,141_001_B3_G,ND
201604,RC9_372,NA,Offspring,C9,larval,B1_005,52,,,,,,,,141_001_C5_G,ND
201604,RC9_373,NA,Offspring,C9,larval,B1_033,2,,,,,,,,141_001_D11_G,3.09
201604,RC9_374,NA,Offspring,C9,larval,B1_033,2,,,,,,,,141_001_G11_G,3.14
201604,RC9_377,NA,Offspring,C9,larval,B1_016,54,,,,,,,,142_001_A10_G,NA
201604,RC9_378,NA,Offspring,C9,larval,B1_015,21,,,,,,,,142_001_C8_G,NA
201604,RC9_379,NA,Offspring,C9,larval,B1_012,12,,,,,,,,142_001_E6_G,NA
201604,RC9_380,NA,Offspring,C9,larval,B1_033,2,,,,,,,,142_001_G3_G,NA
201604,RC9_384,NA,Offspring,C9,larval,B1_012,12,,,,,,,,RD2_024,NA
201604,RC9_385,NA,Offspring,C9,larval,B1_036,31,,,,,,,,RD2_035,NA
201604,RC9_386,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD2_145,NA
201604,RC9_387,NA,Offspring,C9,larval,B1_016,54,,,,,,,,RD2_154,NA
201604,RC9_388,NA,Offspring,C9,larval,B1_012,12,,,,,,,,RD2_183,NA
201604,RC9_392,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD2_187,NA
201604,RC9_394,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD2_191,NA
201604,RC9_395,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD2_225,NA
201604,RC9_396,NA,Offspring,C9,larval,B1_011,11,,,,,,,,141_001_A7_G,ND
201604,RC9_397,NA,Offspring,C9,larval,B1_012,12,,,,,,,,141_001_F1_G,ND
201604,RC9_399,NA,Offspring,C9,larval,B1_006,29,,,,,,,,141_001_H5_G,3.14
201604,RC9_404,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD1_148,NA
201604,RC9_405,NA,Offspring,C9,larval,B1_021,36,,,,,,,,RD1_151,NA
201604,RC9_407,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD1_183,NA
201604,RC9_408,NA,Offspring,C9,larval,B1_036,31,,,,,,,,RD1_098,NA
201604,RC9_410,NA,Offspring,C9,larval,B1_026,17,,,,,,,,RD1_102,NA
201604,RC9_412,NA,Offspring,C9,larval,B1_036,31,,,,,,,,RD3_014,NA
201604,RC9_413,NA,Offspring,C9,larval,B1_036,31,,,,,,,,RD3_076,NA
201604,RC9_414,NA,Offspring,C9,larval,B1_006,29,,,,,,,,RD3_099,NA
201604,RC9_415,NA,Offspring,C9,larval,B1_026,17,,,,,,,,RD3_103,NA
201604,RC9_416,NA,Offspring,C9,larval,B1_004,23,,,,,,,,RD3_170,NA
201604,RC9_417,NA,Offspring,C9,larval,B1_026,17,,,,,,,,RD4_012,NA
201604,RC9_418,NA,Offspring,C9,larval,B1_004,23,,,,,,,,RD4_016,NA
201604,RC9_419,NA,Offspring,C9,larval,B1_021,36,,,,,,,,RD4_044,NA
201604,RC9_420,NA,Offspring,C9,larval,B1_015,21,,,,,,,,RD4_059,NA
201604,RC9_421,NA,Offspring,C9,larval,B1_012,12,,,,,,,,RD4_074,NA
201604,RC9_422,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD4_089,NA
201604,RC9_423,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD4_156,NA
201604,RC9_424,NA,Offspring,C9,larval,B1_016,54,,,,,,,,RD4_163,NA
201604,RC9_425,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD4_169,NA
201604,RC9_426,NA,Offspring,C9,larval,B1_016,54,,,,,,,,RD4_184,NA
201604,RC9_428,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD4_235,NA
201604,RC9_429,NA,Offspring,C9,larval,B1_015,21,,,,,,,,141_001_B2_G,ND
201604,RC9_430,NA,Offspring,C9,larval,B1_033,2,,,,,,,,141_001_E3_G,ND
201604,RC9_431,NA,Offspring,C9,larval,B1_036,31,,,,,,,,142_001_B3_G,NA
201604,RC9_433,NA,Offspring,C9,larval,B1_026,17,,,,,,,,142_001_G9_G,NA
201604,RC9_436,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD2_005,NA
201604,RC9_437,NA,Offspring,C9,larval,B1_015,21,,,,,,,,RD2_009,NA
201604,RC9_438,NA,Offspring,C9,larval,B1_006,29,,,,,,,,RD2_022,NA
201604,RC9_440,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD2_028,NA
201604,RC9_441,NA,Offspring,C9,larval,B1_012,12,,,,,,,,RD2_033,NA
201604,RC9_442,NA,Offspring,C9,larval,B1_005,52,,,,,,,,RD2_036,NA
201604,RC9_443,NA,Offspring,C9,larval,B1_015,21,,,,,,,,RD2_040,NA
201604,RC9_447,NA,Offspring,C9,larval,B1_036,31,,,,,,,,RD2_045,NA
201604,RC9_448,NA,Offspring,C9,larval,B1_036,31,,,,,,,,RD2_046,NA
201604,RC9_449,NA,Offspring,C9,larval,B1_021,36,,,,,,,,RD2_054,NA
201604,RC9_450,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD2_059,NA
201604,RC9_451,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD2_063,NA
201604,RC9_453,NA,Offspring,C9,larval,B1_004,23,,,,,,,,RD2_071,NA
201604,RC9_454,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD2_073,NA
201604,RC9_455,NA,Offspring,C9,larval,B1_011,11,,,,,,,,RD2_074,NA
201604,RC9_456,NA,Offspring,C9,larval,B1_012,12,,,,,,,,RD2_089,NA
201604,RC9_458,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD2_091,NA
201604,RC9_459,NA,Offspring,C9,larval,B1_026,17,,,,,,,,RD2_096,NA
201604,RC9_460,NA,Offspring,C9,larval,B1_021,36,,,,,,,,RD2_097,NA
201604,RC9_461,NA,Offspring,C9,larval,B1_012,12,,,,,,,,RD2_100,NA
201604,RC9_464,NA,Offspring,C9,larval,B1_033,2,,,,,,,,RD2_104,NA
201604,RC9_466,NA,Offspring,C9,larval,B1_005,52,,,,,,,,RD2_107,NA
201604,RC9_467,NA,Offspring,C9,larval,B1_036,31,,,,,,,,RD2_108,NA
201604,RC9_468,NA,Offspring,C9,larval,B1_026,17,,,,,,,,RD2_123,NA
201602,RD1_001,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_126,NA
201602,RD1_002,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_127,NA
201602,RD1_003,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_129,NA
201602,RD1_004,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_136,NA
201602,RD1_005,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_140,NA
201602,RD1_008,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_147,NA
201602,RD1_009,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_149,NA
201602,RD1_010,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_153,NA
201602,RD1_011,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_169,NA
201602,RD1_012,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_172,NA
201602,RD1_013,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_173,NA
201602,RD1_014,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_179,NA
201602,RD1_015,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_193,NA
201602,RD1_017,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_198,NA
201602,RD1_018,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_204,NA
201602,RD1_019,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_209,NA
201602,RD1_020,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_211,NA
201602,RD1_021,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_072,NA
201602,RD1_023,NA,Offspring,D1,larval,B3_007,18,,,,,,,,141_001_A9_G,ND
201602,RD1_024,NA,Offspring,D1,larval,B3_013,9,,,,,,,,141_001_B1_G,ND
201602,RD1_025,NA,Offspring,D1,larval,B3_012,3,,,,,,,,141_001_B5_G,ND
201602,RD1_026,NA,Offspring,D1,larval,B3_013,9,,,,,,,,141_001_C2_G,3.09
201602,RD1_027,NA,Offspring,D1,larval,B3_012,3,,,,,,,,141_001_C9_G,ND
201602,RD1_028,NA,Offspring,D1,larval,B3_012,3,,,,,,,,141_001_F7_G,ND
201602,RD1_030,NA,Offspring,D1,larval,B3_013,9,,,,,,,,142_001_B6_G,NA
201602,RD1_031,NA,Offspring,D1,larval,B3_013,9,,,,,,,,142_001_F10_G,NA
201602,RD1_032,NA,Offspring,D1,larval,B3_008,33,,,,,,,,142_001_H2_G,NA
201602,RD1_033,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_014,NA
201602,RD1_034,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_061,NA
201602,RD1_035,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_066,NA
201602,RD1_042,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_132,NA
201602,RD1_045,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_134,NA
201602,RD1_048,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_135,NA
201602,RD1_049,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_142,NA
201602,RD1_052,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_166,NA
201602,RD1_053,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_197,NA
201602,RD1_054,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_210,NA
201602,RD1_056,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_216,NA
201602,RD1_057,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_233,NA
201602,RD1_058,NA,Offspring,D1,larval,B3_008,33,,,,,,,,141_001_A11_G,ND
201602,RD1_060,NA,Offspring,D1,larval,B3_012,3,,,,,,,,142_001_C3_G,NA
201602,RD1_064,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_002,NA
201602,RD1_065,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_004,NA
201602,RD1_066,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_007,NA
201602,RD1_069,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_010,NA
201602,RD1_071,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_026,NA
201602,RD1_072,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_075,NA
201602,RD1_073,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_092,NA
201602,RD1_074,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_094,NA
201602,RD1_076,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_095,NA
201602,RD1_077,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_117,NA
201602,RD1_081,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_119,NA
201602,RD1_082,NA,Offspring,D1,larval,B3_008,33,,,,,,,,RD2_122,NA
201602,RD1_086,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_161,NA
201602,RD1_087,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_165,NA
201602,RD1_088,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_170,NA
201602,RD1_090,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_229,NA
201602,RD1_091,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD3_031,NA
201602,RD1_092,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD3_033,NA
201602,RD1_093,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD3_046,NA
201602,RD1_094,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD3_047,NA
201602,RD1_095,NA,Offspring,D2,larval,B3_007,18,,,,,,,,RD3_049,NA
201602,RD1_096,NA,Offspring,D2,larval,B3_007,18,,,,,,,,RD3_065,NA
201602,RD1_097,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD3_066,NA
201602,RD1_098,NA,Offspring,D2,larval,B3_015,35,,,,,,,,RD3_068,NA
201602,RD1_099,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD3_070,NA
201602,RD1_100,NA,Offspring,D2,larval,B3_013,9,,,,,,,,RD3_082,NA
201602,RD1_102,NA,Offspring,D2,larval,B3_015,35,,,,,,,,RD3_085,NA
201602,RD1_105,NA,Offspring,D2,larval,B3_007,18,,,,,,,,RD3_089,NA
201602,RD1_106,NA,Offspring,D2,larval,B3_008,33,,,,,,,,RD3_091,NA
201602,RD1_111,NA,Offspring,D2,larval,B3_007,18,,,,,,,,RD3_098,NA
201602,RD1_113,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD3_102,NA
201602,RD1_115,NA,Offspring,D2,larval,B3_013,9,,,,,,,,RD3_109,NA
201602,RD1_117,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD3_117,NA
201602,RD1_119,NA,Offspring,D2,larval,B3_013,9,,,,,,,,RD3_118,NA
201602,RD1_120,NA,Offspring,D2,larval,B3_007,18,,,,,,,,RD3_126,NA
201602,RD1_121,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD3_127,NA
201602,RD1_123,NA,Offspring,D2,larval,B3_013,9,,,,,,,,RD3_172,NA
201602,RD1_124,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD3_193,NA
201602,RD1_125,NA,Offspring,D2,larval,B3_013,9,,,,,,,,RD3_205,NA
201602,RD1_127,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD3_210,NA
201602,RD1_128,NA,Offspring,D2,larval,B3_009,28,,,,,,,,RD3_215,NA
201602,RD1_129,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD3_218,NA
201602,RD1_133,NA,Offspring,D2,larval,B3_013,9,,,,,,,,141_001_D10_G,ND
201602,RD1_134,NA,Offspring,D2,larval,B3_007,18,,,,,,,,142_001_C5_G,NA
201602,RD1_135,NA,Offspring,D2,larval,B3_008,33,,,,,,,,142_001_H6_G,NA
201602,RD1_136,NA,Offspring,D2,larval,B3_013,9,,,,,,,,RD2_001,NA
201602,RD1_137,NA,Offspring,D2,larval,B3_009,28,,,,,,,,RD2_008,NA
201602,RD1_138,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD2_011,NA
201602,RD1_139,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD2_012,NA
201602,RD1_140,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD2_015,NA
201602,RD1_141,NA,Offspring,D2,larval,B3_012,3,,,,,,,,RD2_023,NA
201602,RD1_145,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_029,NA
201602,RD1_146,NA,Offspring,D1,larval,B3_008,33,,,,,,,,RD2_030,NA
201602,RD1_147,NA,Offspring,D1,larval,B3_008,33,,,,,,,,RD2_031,NA
201602,RD1_148,NA,Offspring,D1,larval,B3_015,35,,,,,,,,RD2_034,NA
201602,RD1_151,NA,Offspring,D1,larval,B3_015,35,,,,,,,,RD2_047,NA
201602,RD1_152,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_050,NA
201602,RD1_153,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_051,NA
201602,RD1_154,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_052,NA
201602,RD1_155,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_064,NA
201602,RD1_156,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_067,NA
201602,RD1_157,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_079,NA
201602,RD1_159,NA,Offspring,D1,larval,B3_008,33,,,,,,,,RD2_081,NA
201602,RD1_160,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_082,NA
201602,RD1_162,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_088,NA
201602,RD1_164,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_090,NA
201602,RD1_165,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_101,NA
201602,RD1_166,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_105,NA
201602,RD1_167,NA,Offspring,D1,larval,B3_008,33,,,,,,,,RD2_106,NA
201602,RD1_168,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_109,NA
201602,RD1_169,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_110,NA
201602,RD1_170,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_113,NA
201602,RD1_171,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_114,NA
201602,RD1_173,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_118,NA
201602,RD1_176,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_130,NA
201602,RD1_177,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_133,NA
201602,RD1_178,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_137,NA
201602,RD1_181,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_144,NA
201602,RD1_182,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_146,NA
201602,RD1_183,NA,Offspring,D1,larval,B3_015,35,,,,,,,,RD2_148,NA
201602,RD1_187,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_152,NA
201602,RD1_191,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_159,NA
201602,RD1_192,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_162,NA
201602,RD1_193,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_163,NA
201602,RD1_196,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_175,NA
201602,RD1_197,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_177,NA
201602,RD1_199,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_180,NA
201602,RD1_200,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_185,NA
201602,RD1_201,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_189,NA
201602,RD1_202,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_192,NA
201602,RD1_204,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_195,NA
201602,RD1_205,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_203,NA
201602,RD1_208,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_207,NA
201602,RD1_215,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_208,NA
201602,RD1_216,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_215,NA
201602,RD1_217,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_217,NA
201602,RD1_218,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_221,NA
201602,RD1_219,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_222,NA
201602,RD1_220,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_223,NA
201602,RD1_221,NA,Offspring,D1,larval,B3_012,3,,,,,,,,RD2_226,NA
201602,RD1_222,NA,Offspring,D1,larval,B3_009,28,,,,,,,,RD2_228,NA
201602,RD1_223,NA,Offspring,D1,larval,B3_013,9,,,,,,,,RD2_232,NA
201602,RD1_226,NA,Offspring,D1,larval,B3_007,18,,,,,,,,RD2_234,NA
201602,RD1_228,NA,Offspring,D1,larval,B3_012,3,,,,,,,,141_001_C4_G,ND
201602,RD1_230,NA,Offspring,D1,larval,B3_008,33,,,,,,,,141_001_C6_G,ND
201602,RD1_232,NA,Offspring,D1,larval,B3_012,3,,,,,,,,141_001_D1_G,ND
201602,RD1_235,NA,Offspring,D1,larval,B3_012,3,,,,,,,,141_001_D8_G,ND
201602,RD2_001,NA,Offspring,D2,larval,B3_020,7,,,,,,,,141_001_E11_G,3.1
201602,RD2_002,NA,Offspring,D2,larval,B3_019,19,,,,,,,,141_001_E2_G,3.16
201602,RD2_003,NA,Offspring,D2,larval,B3_011,6,,,,,,,,141_001_E9_G,ND
201602,RD2_004,NA,Offspring,D2,larval,B3_019,19,,,,,,,,141_001_G9_G,ND
201602,RD2_005,NA,Offspring,D2,larval,B3_016,16,,,,,,,,141_001_H10_G,ND
201602,RD2_006,NA,Offspring,D2,larval,B3_011,6,,,,,,,,141_001_H7_G,2.99
201602,RD2_007,NA,Offspring,D2,larval,B3_019,19,,,,,,,,142_001_A3_G,NA
201602,RD2_008,NA,Offspring,D2,larval,B3_020,7,,,,,,,,142_001_D2_G,NA
201602,RD2_009,NA,Offspring,D2,larval,B3_016,16,,,,,,,,142_001_E10_G,NA
201602,RD2_010,NA,Offspring,D2,larval,B3_019,19,,,,,,,,142_001_F1_G,NA
201602,RD2_011,NA,Offspring,D2,larval,B3_020,7,,,,,,,,142_001_F5_G,NA
201602,RD2_012,NA,Offspring,D2,larval,B3_020,7,,,,,,,,142_001_G7_G,NA
201602,RD2_013,NA,Offspring,D2,larval,B3_001,27,,,,,,,,142_001_H11_G,NA
201602,RD2_014,NA,Offspring,D2,larval,B3_017,53,,,,,,,,RD2_021,NA
201602,RD2_015,NA,Offspring,D2,larval,B3_020,7,,,,,,,,RD3_038,NA
201602,RD2_017,NA,Offspring,D2,larval,B3_011,6,,,,,,,,RD3_056,NA
201602,RD2_018,NA,Offspring,D2,larval,B3_011,6,,,,,,,,RD3_073,NA
201602,RD2_021,NA,Offspring,D2,larval,B3_023,69,,,,,,,,RD3_143,NA
201602,RD2_022,NA,Offspring,D2,larval,B3_016,16,,,,,,,,141_001_A4_G,ND
201602,RD2_023,NA,Offspring,D2,larval,B3_020,7,,,,,,,,141_001_D2_G,ND
201602,RD2_024,NA,Offspring,D2,larval,B3_014,59,,,,,,,,141_001_G5_G,ND
201602,RD2_025,NA,Offspring,D2,larval,B3_011,6,,,,,,,,RD3_024,NA
201602,RD2_026,NA,Offspring,D2,larval,B3_019,19,,,,,,,,RD3_203,NA
201602,RD2_027,NA,Offspring,D2,larval,B3_004,24,,,,,,,,RD3_229,NA
201602,RD2_028,NA,Offspring,D2,larval,B3_016,16,,,,,,,,RD4_005,NA
201602,RD2_029,NA,Offspring,D2,larval,B3_020,7,,,,,,,,RD4_033,NA
201602,RD2_030,NA,Offspring,D2,larval,B3_020,7,,,,,,,,RD4_062,NA
201602,RD2_031,NA,Offspring,D2,larval,B3_020,7,,,,,,,,RD4_070,NA
201602,RD2_032,NA,Offspring,D2,larval,B3_001,27,,,,,,,,RD4_078,NA
201602,RD2_033,NA,Offspring,D2,larval,B3_016,16,,,,,,,,RD4_102,NA
201602,RD2_034,NA,Offspring,D2,larval,B3_020,7,,,,,,,,RD4_106,NA
201602,RD2_035,NA,Offspring,D2,larval,B3_014,59,,,,,,,,RD4_115,NA
201602,RD2_036,NA,Offspring,D2,larval,B3_016,16,,,,,,,,RD4_122,NA
201602,RD2_037,NA,Offspring,D2,larval,B3_011,6,,,,,,,,RD4_153,NA
201602,RD2_038,NA,Offspring,D2,larval,B3_011,6,,,,,,,,RD4_176,NA
201602,RD2_039,NA,Offspring,D2,larval,B3_011,6,,,,,,,,RD4_178,NA
201602,RD2_040,NA,Offspring,D2,larval,B3_016,16,,,,,,,,RD4_181,NA
201602,RD2_042,NA,Offspring,D2,larval,B3_011,6,,,,,,,,RD4_187,NA
201602,RD2_045,NA,Offspring,D2,larval,B3_016,16,,,,,,,,141_001_F8_G,ND
201602,RD2_046,NA,Offspring,D2,larval,B3_016,16,,,,,,,,149_001_C11_G,1.93
201602,RD2_047,NA,Offspring,D2,larval,B3_020,7,,,,,,,,149_001_G10_G,2.02
201602,RD2_048,NA,Offspring,D2,larval,B3_011,6,,,,,,,,149_001_G9_G,4.18
201602,RD2_049,NA,Offspring,D2,larval,B3_011,6,,,,,,,,150_001_A4_G,4.02
201602,RD2_050,NA,Offspring,D2,larval,B3_020,7,,,,,,,,150_001_A7_G,1.44
201602,RD2_051,NA,Offspring,D2,larval,B3_020,7,,,,,,,,150_001_E5_G,1.7
201602,RD2_052,NA,Offspring,D2,larval,B3_020,7,,,,,,,,150_001_E9_G,3.08
201602,RD2_053,NA,Offspring,D2,larval,B3_004,24,,,,,,,,150_001_F11_G,4.73
201602,RD2_054,NA,Offspring,D2,larval,B3_016,16,,,,,,,,150_001_F4_G,1.7
