Cohort,OffspringID,Offspringlggav,Code,Type,FatherID,Fatherlggav,MotherID,Motherlggav,FamilyID,gavscreenlist,FamilyID,Offspring count,Pond count,Larval count
201602,142_001_D6_G,NA,142,pond,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,142_001_E1_G,NA,142,pond,201602BR125,NA,201602BR036,2.76,B3_005,n,,,,
201602,142_001_E10_G,NA,142,pond,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,142_001_E12_G,NA,142,pond,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,142_001_E3_G,NA,142,pond,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,142_001_E4_G,NA,142,pond,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,142_001_E6_G,NA,142,pond,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,142_001_E7_G,NA,142,pond,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,142_001_F1_G,NA,142,pond,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,142_001_F10_G,NA,142,pond,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,142_001_F2_G,NA,142,pond,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,142_001_F3_G,NA,142,pond,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,142_001_F4_G,NA,142,pond,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,142_001_F5_G,NA,142,pond,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,142_001_F6_G,NA,142,pond,201602BR125,NA,201602BR036,2.76,B3_005,n,,,,
201602,142_001_G1_G,NA,142,pond,201602BR102,3.57,201602BR035,1.84,B3_003,n,,,,
201602,142_001_G3_G,NA,142,pond,201602BR121,NA,201602BR063,2.29,B3_013,n,,,,
201602,142_001_G4_G,NA,142,pond,201602BR113,NA,201602BR026,0,B3_001,n,,,,
201602,142_001_G5_G,NA,142,pond,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,142_001_G6_G,NA,142,pond,201602BR125,NA,201602BR036,2.76,B3_005,n,,,,
201602,142_001_G7_G,NA,142,pond,201602BR118,NA,201602BR123,0,B3_020,n,,,,
201602,142_001_G9_G,NA,142,pond,201602BR104,0,201602BR069,2.2,B3_015,n,,,,
201602,142_001_H1_G,NA,142,pond,201602BR110,0,201602BR054,2.22,B3_009,n,,,,
201602,142_001_H2_G,NA,142,pond,201602BR096,1.7,201602BR075,2.43,B3_016,n,,,,
201602,142_001_H4_G,NA,142,pond,201602BR105,1.39,201602BR040,1.46,B3_007,n,,,,
201602,142_001_H6_G,NA,142,pond,201602BR020,NA,201602BR085,1.31,B3_019,n,,,,
201602,142_001_H7_G,NA,142,pond,201602BR125,NA,201602BR036,2.76,B3_005,n,,,,
201602,142_001_H9_G,NA,142,pond,201602BR087,1.82,201602BR056,0,B3_011,n,,,,
201602,142_011_B11_G,NA,142,pond,201602BR102,3.57,201602BR035,1.84,B3_003,n,,,,
201602,142_011_F11_G,NA,142,pond,201602BR125,NA,201602BR036,2.76,B3_005,n,,,,
201602,142_011_H11_G,NA,142,pond,201602BR118,NA,201602BR123,0,B3_020,n,,,,
G1T1701,149_001_A1_G,0,149,pond,G1T1701_BR_139_MP,8.37,G1T1701_BR_042_P,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,n,,,,
G1T1701,149_001_A10_G,0,149,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,149_001_A11_G,3.24,149,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_002_P,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,n,,,,
G1T1701,149_001_A12_G,2.72,149,pond,G1T1701_BR_049_GP,0,G1T1701_BR_003_P,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,n,,,,
G1T1701,149_001_A2_G,0,149,pond,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,NA,G1T1701_BR_119_MP__G1T1701_BR_324_MP,n,,,,
G1T1701,149_001_A3_G,0,149,pond,G1T1701_BR_053_GP,4.78,G1T1701_BR_006_P,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,n,,,,
G1T1701,149_001_A5_G,0,149,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,149_001_A6_G,2.38,149,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_002_P,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,n,,,,
G1T1701,149_001_A7_G,0,149,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_A8_G,2.26,149,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,149_001_A9_G,1.39,149,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,149_001_B1_G,0,149,pond,G1T1701_BR_112_MP,NA,G1T1701_BR_002_P,3.35,G1T1701_BR_112_MP__G1T1701_BR_002_P,n,,,,
G1T1701,149_001_B10_G,1.2,149,pond,G1T1701_BR_360_MP,0,G1T1701_BR_318_MP,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,n,,,,
G1T1701,149_001_B11_G,0,149,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_B12_G,0,149,pond,G1T1701_BR_103_MP,5.62,G1T1701_BR_014_P,3.59,G1T1701_BR_103_MP__G1T1701_BR_014_P,n,,,,
G1T1701,149_001_B2_G,1.07,149,pond,G1T1701_BR_053_GP,4.78,G1T1701_BR_006_P,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,n,,,,
G1T1701,149_001_B4_G,4.66,149,pond,G1T1701_BR_068_P,6.61,G1T1701_BR_017_P,0,G1T1701_BR_068_P__G1T1701_BR_017_P,n,,,,
G1T1701,149_001_B5_G,1.14,149,pond,G1T1701_BR_112_MP,NA,G1T1701_BR_002_P,3.35,G1T1701_BR_112_MP__G1T1701_BR_002_P,n,,,,
G1T1701,149_001_B6_G,2.52,149,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_B7_G,0,149,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_038_P,NA,G1T1701_BR_067_GP__G1T1701_BR_038_P,n,,,,
G1T1701,149_001_C1_G,3.88,149,pond,G1T1701_BR_053_GP,4.78,G1T1701_BR_005_P,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,n,,,,
G1T1701,149_001_C10_G,1.99,149,pond,G1T1701_BR_360_MP,0,G1T1701_BR_318_MP,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,n,,,,
G1T1701,149_001_C11_G,1.93,149,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_001_P,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,n,,,,
G1T1701,149_001_C12_G,1.25,149,pond,G1T1701_BR_049_GP,0,G1T1701_BR_001_P,3.65,G1T1701_BR_049_GP__G1T1701_BR_001_P,n,,,,
G1T1701,149_001_C3_G,1.65,149,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_C4_G,0,149,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_C5_G,0,149,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_038_P,NA,G1T1701_BR_067_GP__G1T1701_BR_038_P,n,,,,
G1T1701,149_001_C6_G,0,149,pond,G1T1701_BR_049_GP,0,G1T1701_BR_003_P,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,n,,,,
G1T1701,149_001_C7_G,0,149,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_C8_G,1.03,149,pond,G1T1701_BR_103_MP,5.62,G1T1701_BR_014_P,3.59,G1T1701_BR_103_MP__G1T1701_BR_014_P,n,,,,
G1T1701,149_001_C9_G,0,149,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_D1_G,3.98,149,pond,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,NA,G1T1701_BR_119_MP__G1T1701_BR_324_MP,n,,,,
G1T1701,149_001_D10_G,1.44,149,pond,G1T1701_BR_049_GP,0,G1T1701_BR_003_P,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,n,,,,
G1T1701,149_001_D11_G,1.95,149,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_037_P,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,n,,,,
G1T1701,149_001_D12_G,5.11,149,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_024_P,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,n,,,,
G1T1701,149_001_D3_G,0,149,pond,G1T1701_BR_112_MP,NA,G1T1701_BR_002_P,3.35,G1T1701_BR_112_MP__G1T1701_BR_002_P,n,,,,
G1T1701,149_001_D5_G,1.45,149,pond,G1T1701_BR_360_MP,0,G1T1701_BR_318_MP,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,n,,,,
G1T1701,149_001_D7_G,1.4,149,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_D9_G,0,149,pond,G1T1701_BR_053_GP,4.78,G1T1701_BR_006_P,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,n,,,,
G1T1701,149_001_E12_G,0,149,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,149_001_E2_G,1.2,149,pond,G1T1701_BR_166_MP,0,G1T1701_BR_263_MP,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,n,,,,
G1T1701,149_001_E3_G,0,149,pond,G1T1701_BR_053_GP,4.78,G1T1701_BR_005_P,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,n,,,,
G1T1701,149_001_E6_G,2.45,149,pond,G1T1701_BR_113_MP,6.29,G1T1701_BR_262_MP,6.03,G1T1701_BR_113_MP__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_E8_G,4.17,149,pond,G1T1701_BR_401_MP,6.2,G1T1701_BR_025_P,NA,G1T1701_BR_401_MP__G1T1701_BR_025_P,n,,,,
G1T1701,149_001_F1_G,0,149,pond,G1T1701_BR_053_GP,4.78,G1T1701_BR_006_P,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,n,,,,
G1T1701,149_001_F11_G,1.49,149,pond,G1T1701_BR_166_MP,0,G1T1701_BR_263_MP,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,n,,,,
G1T1701,149_001_F12_G,1.68,149,pond,G1T1701_BR_119_MP,0,G1T1701_BR_015_P,4.95,G1T1701_BR_119_MP__G1T1701_BR_015_P,n,,,,
G1T1701,149_001_F2_G,2.09,149,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_002_P,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,n,,,,
G1T1701,149_001_F3_G,0,149,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,149_001_F5_G,0,149,pond,G1T1701_BR_139_MP,8.37,G1T1701_BR_042_P,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,n,,,,
G1T1701,149_001_F6_G,0,149,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_F7_G,0,149,pond,G1T1701_BR_139_MP,8.37,G1T1701_BR_042_P,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,n,,,,
G1T1701,149_001_F8_G,1.41,149,pond,G1T1701_BR_113_MP,6.29,G1T1701_BR_262_MP,6.03,G1T1701_BR_113_MP__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_F9_G,0,149,pond,G1T1701_BR_113_MP,6.29,G1T1701_BR_262_MP,6.03,G1T1701_BR_113_MP__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_G1_G,0,149,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,149_001_G10_G,2.02,149,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_001_P,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,n,,,,
G1T1701,149_001_G11_G,0,149,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_037_P,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,n,,,,
G1T1701,149_001_G2_G,3.41,149,pond,G1T1701_BR_068_P,6.61,G1T1701_BR_017_P,0,G1T1701_BR_068_P__G1T1701_BR_017_P,n,,,,
G1T1701,149_001_G4_G,0,149,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_002_P,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,n,,,,
G1T1701,149_001_G7_G,0,149,pond,G1T1701_BR_139_MP,8.37,G1T1701_BR_042_P,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,n,,,,
G1T1701,149_001_G9_G,4.18,149,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_001_P,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,n,,,,
G1T1701,149_001_H1_G,0,149,pond,G1T1701_BR_139_MP,8.37,G1T1701_BR_042_P,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,n,,,,
G1T1701,149_001_H10_G,4.77,149,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_002_P,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,n,,,,
G1T1701,149_001_H11_G,0,149,pond,G1T1701_BR_166_MP,0,G1T1701_BR_263_MP,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,n,,,,
G1T1701,149_001_H2_G,1.57,149,pond,G1T1701_BR_049_GP,0,G1T1701_BR_001_P,3.65,G1T1701_BR_049_GP__G1T1701_BR_001_P,n,,,,
G1T1701,149_001_H3_G,1.46,149,pond,G1T1701_BR_134_MP,5.97,G1T1701_BR_444_MP,NA,G1T1701_BR_134_MP__G1T1701_BR_444_MP,n,,,,
G1T1701,149_001_H4_G,1.03,149,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_024_P,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,n,,,,
G1T1701,149_001_H5_G,0,149,pond,G1T1701_BR_123_MP,0,G1T1701_BR_251_MP,6.43,G1T1701_BR_123_MP__G1T1701_BR_251_MP,n,,,,
G1T1701,149_001_H6_G,0,149,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,149_001_H7_G,2.28,149,pond,G1T1701_BR_112_MP,NA,G1T1701_BR_002_P,3.35,G1T1701_BR_112_MP__G1T1701_BR_002_P,n,,,,
G1T1701,149_001_H8_G,0,149,pond,G1T1701_BR_049_GP,0,G1T1701_BR_003_P,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,n,,,,
G1T1701,150_001_A1_G,0,150,pond,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,NA,G1T1701_BR_119_MP__G1T1701_BR_324_MP,n,,,,
G1T1701,150_001_A10_G,2.04,150,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_038_P,NA,G1T1701_BR_067_GP__G1T1701_BR_038_P,n,,,,
G1T1701,150_001_A11_G,0,150,pond,G1T1701_BR_211_MP,7.81,G1T1701_BR_428_MP,5.45,G1T1701_BR_211_MP__G1T1701_BR_428_MP,n,,,,
G1T1701,150_001_A12_G,0,150,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_037_P,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,n,,,,
G1T1701,150_001_A3_G,0,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_002_P,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,n,,,,
G1T1701,150_001_A4_G,4.02,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_001_P,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,n,,,,
G1T1701,150_001_A5_G,1.79,150,pond,G1T1701_BR_159_MP,NA,G1T1701_BR_444_MP,NA,G1T1701_BR_159_MP__G1T1701_BR_444_MP,n,,,,
G1T1701,150_001_A7_G,1.44,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_001_P,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,n,,,,
G1T1701,150_001_A8_G,0,150,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,150_001_A9_G,1.17,150,pond,G1T1701_BR_103_MP,5.62,G1T1701_BR_014_P,3.59,G1T1701_BR_103_MP__G1T1701_BR_014_P,n,,,,
G1T1701,150_001_B10_G,0,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_002_P,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,n,,,,
G1T1701,150_001_B11_G,1.63,150,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,150_001_B12_G,2.12,150,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,150_001_B4_G,1.2,150,pond,G1T1701_BR_401_MP,6.2,G1T1701_BR_450_MP,NA,G1T1701_BR_401_MP__G1T1701_BR_450_MP,n,,,,
G1T1701,150_001_B5_G,3.04,150,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_037_P,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,n,,,,
G1T1701,150_001_B7_G,0,150,pond,G1T1701_BR_211_MP,7.81,G1T1701_BR_428_MP,5.45,G1T1701_BR_211_MP__G1T1701_BR_428_MP,n,,,,
G1T1701,150_001_B8_G,0,150,pond,G1T1701_BR_049_GP,0,G1T1701_BR_003_P,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,n,,,,
G1T1701,150_001_C1_G,1.2,150,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,150_001_C10_G,2.13,150,pond,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,NA,G1T1701_BR_119_MP__G1T1701_BR_324_MP,n,,,,
G1T1701,150_001_C3_G,1.57,150,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,150_001_C4_G,2.64,150,pond,G1T1701_BR_119_MP,0,G1T1701_BR_015_P,4.95,G1T1701_BR_119_MP__G1T1701_BR_015_P,n,,,,
G1T1701,150_001_C6_G,1.79,150,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,150_001_C7_G,2.02,150,pond,G1T1701_BR_103_MP,5.62,G1T1701_BR_012_P,3.79,G1T1701_BR_103_MP__G1T1701_BR_012_P,n,,,,
G1T1701,150_001_C8_G,1.09,150,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_037_P,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,n,,,,
G1T1701,150_001_C9_G,1.98,150,pond,G1T1701_BR_049_GP,0,G1T1701_BR_003_P,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,n,,,,
G1T1701,150_001_D10_G,1.57,150,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,150_001_D11_G,1.92,150,pond,G1T1701_BR_134_MP,5.97,G1T1701_BR_444_MP,NA,G1T1701_BR_134_MP__G1T1701_BR_444_MP,n,,,,
G1T1701,150_001_D2_G,1.33,150,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,150_001_D3_G,3.62,150,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_037_P,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,n,,,,
G1T1701,150_001_D7_G,0,150,pond,G1T1701_BR_139_MP,8.37,G1T1701_BR_042_P,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,n,,,,
G1T1701,150_001_D8_G,1.07,150,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,150_001_D9_G,1.57,150,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_024_P,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,n,,,,
G1T1701,150_001_E1_G,2.06,150,pond,G1T1701_BR_139_MP,8.37,G1T1701_BR_042_P,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,n,,,,
G1T1701,150_001_E2_G,0,150,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_023_P,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,n,,,,
G1T1701,150_001_E3_G,0,150,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,150_001_E4_G,0,150,pond,G1T1701_BR_360_MP,0,G1T1701_BR_318_MP,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,n,,,,
G1T1701,150_001_E5_G,1.7,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_001_P,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,n,,,,
G1T1701,150_001_E7_G,2.28,150,pond,G1T1701_BR_360_MP,0,G1T1701_BR_318_MP,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,n,,,,
G1T1701,150_001_E8_G,1.5,150,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_037_P,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,n,,,,
G1T1701,150_001_E9_G,3.08,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_001_P,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,n,,,,
G1T1701,150_001_F11_G,4.73,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_001_P,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,n,,,,
G1T1701,150_001_F12_G,0,150,pond,G1T1701_BR_134_MP,5.97,G1T1701_BR_444_MP,NA,G1T1701_BR_134_MP__G1T1701_BR_444_MP,n,,,,
G1T1701,150_001_F2_G,5.24,150,pond,G1T1701_BR_112_MP,NA,G1T1701_BR_002_P,3.35,G1T1701_BR_112_MP__G1T1701_BR_002_P,n,,,,
G1T1701,150_001_F4_G,1.7,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_001_P,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,n,,,,
G1T1701,150_001_F7_G,2.76,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_002_P,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,n,,,,
G1T1701,150_001_F8_G,0,150,pond,G1T1701_BR_401_MP,6.2,G1T1701_BR_025_P,NA,G1T1701_BR_401_MP__G1T1701_BR_025_P,n,,,,
G1T1701,150_001_F9_G,0,150,pond,G1T1701_BR_112_MP,NA,G1T1701_BR_002_P,3.35,G1T1701_BR_112_MP__G1T1701_BR_002_P,n,,,,
G1T1701,150_001_G10_G,0,150,pond,G1T1701_BR_166_MP,0,G1T1701_BR_263_MP,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,n,,,,
G1T1701,150_001_G11_G,0,150,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,150_001_G2_G,1.14,150,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,150_001_G3_G,1.61,150,pond,G1T1701_BR_166_MP,0,G1T1701_BR_263_MP,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,n,,,,
G1T1701,150_001_G6_G,4.15,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_001_P,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,n,,,,
G1T1701,150_001_G7_G,3.47,150,pond,G1T1701_BR_067_GP,5.32,G1T1701_BR_037_P,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,n,,,,
G1T1701,150_001_G8_G,1.46,150,pond,G1T1701_BR_360_MP,0,G1T1701_BR_318_MP,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,n,,,,
G1T1701,150_001_H1_G,0,150,pond,G1T1701_BR_159_MP,NA,G1T1701_BR_444_MP,NA,G1T1701_BR_159_MP__G1T1701_BR_444_MP,n,,,,
G1T1701,150_001_H10_G,2.35,150,pond,G1T1701_BR_112_MP,NA,G1T1701_BR_002_P,3.35,G1T1701_BR_112_MP__G1T1701_BR_002_P,n,,,,
G1T1701,150_001_H11_G,0,150,pond,G1T1701_BR_064_P,3.5,G1T1701_BR_031_P,3.82,G1T1701_BR_064_P__G1T1701_BR_031_P,n,,,,
G1T1701,150_001_H3_G,0,150,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_002_P,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,n,,,,
G1T1701,150_001_H6_G,4.17,150,pond,G1T1701_BR_131_M,0,G1T1701_BR_262_MP,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,n,,,,
G1T1701,150_001_H7_G,1.8,150,pond,G1T1701_BR_360_MP,0,G1T1701_BR_318_MP,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,n,,,,
G1T1701,150_001_H8_G,0,150,pond,G1T1701_BR_103_MP,5.62,G1T1701_BR_012_P,3.79,G1T1701_BR_103_MP__G1T1701_BR_012_P,n,,,,
G1T1701,150_001_H9_G,1.29,150,pond,G1T1701_BR_211_MP,7.81,G1T1701_BR_428_MP,5.45,G1T1701_BR_211_MP__G1T1701_BR_428_MP,n,,,,
G1T1701,155_001_A10_G,1.22,155,pond,G1T1701_BR_159_MP,NA,G1T1701_BR_444_MP,NA,G1T1701_BR_159_MP__G1T1701_BR_444_MP,n,,,,
G1T1701,155_001_A11_G,5.63,155,pond,G1T1701_BR_119_MP,0,G1T1701_BR_324_MP,NA,G1T1701_BR_119_MP__G1T1701_BR_324_MP,n,,,,
G1T1701,155_001_A12_G,ND,155,pond,G1T1701_BR_048_P,5.16,G1T1701_BR_002_P,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,n,,,,
G1T1701,155_001_A4_G,4.18,155,pond,G1T1701_BR_182_MP,4.26,G1T1701_BR_024_P,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,n,,,,
