Cohort,Farmcode,Type,Offspring ID,OffspringlgGAV,FatherID,FatherLog10GAV,MotherID,MotherlgGAV,FamilyID,,Family ID,FinalFamno.,offspring count,pondprop.(%),larval prop.(%),Fatherld,Mother ld,Meanparentld,Max ld,Min ld,Mean Offspring ld,Family ID
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate1_E1G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate1_E2G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate1_F9G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate2_B8G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate2_G9G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate2_H1G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate3_A3G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate3_G6G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate3_G8G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate4_C1G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate4_D5G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate4_E9G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate4_F1G,NA,201604BR170,3.94,201604BR021,3.01,B2_004,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_009,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_080,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_E7G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_H7G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_A11G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_A2G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_A7G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_C10G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_C2G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_G2G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_G11G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_G4G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_D10G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_D6G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_F4G,NA,201604BR189,3.85,201604BR085,3.97,B2_005,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_048,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_082,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_A12G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_A2G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_A3G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_B11G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_C5G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_D6G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_E10G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_E11G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_E12G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_E4G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_F12G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_F7G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_G1G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_A8G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_C5G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_E3G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_E7G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_F3G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_F7G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_G5G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_H3G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_C9G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_F12G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_H8G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_C4G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_D8G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_E6G,NA,201604BR223,NA,201604BR102,0,B2_007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate3_H4G,NA,201604BR223,NA,201604BR119,4,B2_008,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate4_A7G,NA,201604BR223,NA,201604BR119,4,B2_008,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate4_A9G,NA,201604BR223,NA,201604BR119,4,B2_008,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate4_C5G,NA,201604BR223,NA,201604BR119,4,B2_008,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate4_E10G,NA,201604BR223,NA,201604BR119,4,B2_008,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate4_E8G,NA,201604BR223,NA,201604BR119,4,B2_008,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate4_F12G,NA,201604BR223,NA,201604BR119,4,B2_008,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate4_G1G,NA,201604BR223,NA,201604BR119,4,B2_008,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate4_H6G,NA,201604BR223,NA,201604BR119,4,B2_008,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_017,NA,201604BR231,3.15,201604BR074,4.09,B2_009,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_018,NA,201604BR231,3.15,201604BR074,4.09,B2_009,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_F1G,NA,201604BR231,3.15,201604BR074,4.09,B2_009,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_E7G,NA,201604BR231,3.15,201604BR074,4.09,B2_009,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_003,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_024,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_025,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_055,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_062,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_089,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,2016_04_A5_094,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_A6G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_A8G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_B10G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_B5G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_B8G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_C12G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_C8G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_D3G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_D4G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_E6G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_E9G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate1_H9G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_C11G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_C6G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_C7G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_D12G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_D8G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_E4G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate2_F11G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_A12G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_A9G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_C4G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_D10G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_E9G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_F2G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_F10G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_H8G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate3_H1G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_B9G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_D3G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_E1G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_E5G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_F5G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_G11G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_G5G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,A5,LRT,A5_Plate4_G8G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,2016_04_A5_019,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,2016_04_A5_051,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,2016_04_A5_054,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,2016_04_A5_058,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,2016_04_A5_066,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,2016_04_A5_077,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,2016_04_A5_083,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,2016_04_A5_090,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,2016_04_A5_091,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate1_A11G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate1_B4G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate1_D2G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate1_E3G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate1_H6G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate2_B6G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate2_B7G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate2_B9G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,A5,LRT,A5_Plate2_C1G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_004,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_008,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_013,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_020,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_021,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_031,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_039,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_047,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_061,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_067,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,2016_04_A5_087,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate1_B12G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate1_B2G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate1_D11G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate1_D8G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate1_E8G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate1_F11G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate1_F2G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate1_F4G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate1_F5G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate1_G7G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_A10G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_A9G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_B11G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_B3G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_D3G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_D7G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_E8G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_F2G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_G10G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_G6G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,A5,LRT,A5_Plate2_G7G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
